Load History,Distance to Task,Total Distance Traveled
2.0,9.471,22.863
1.0,25.588,2.513
2.0,14.013,17.878
2.0,11.718,12.936
3.0,12.156,32.334
1.0,14.126,2.513
2.0,12.291,17.878
3.0,19.973,24.654
3.0,31.242,32.334
2.0,20.256,16.639
3.0,4.921,30.169
3.0,17.748,24.654
3.0,29.837,32.334
3.0,5.238,36.894999999999996
4.0,24.338,35.09
3.0,12.338,24.654
3.0,16.978,32.334
4.0,24.471,42.132999999999996
4.0,22.877,35.09
4.0,4.116,36.992
4.0,3.821,49.312000000000005
4.0,23.01,42.132999999999996
4.0,14.812,35.09
5.0,11.13,41.108
5.0,11.06,53.133
4.0,14.779,42.132999999999996
0.0,11.992,0.0
0.0,18.438,0.0
0.0,8.404,0.0
0.0,16.75,0.0
1.0,20.72,11.992
0.0,29.695,0.0
1.0,20.566,8.404
0.0,9.98,0.0
2.0,15.477,32.712
0.0,16.898,0.0
1.0,16.625,8.404
1.0,15.392,9.98
2.0,11.656,32.712
1.0,13.003,16.898
1.0,9.275,8.404
2.0,12.961,25.372
2.0,21.156,32.712
2.0,16.189,29.901
2.0,16.089,17.679000000000002
2.0,7.87,25.372
2.0,29.207,32.712
3.0,11.825,46.09
2.0,20.587,17.679000000000002
3.0,11.682,33.242
2.0,11.088,32.712
4.0,24.11,57.915000000000006
2.0,3.59,17.679000000000002
4.0,24.007,44.924
3.0,18.344,43.800000000000004
4.0,11.551,57.915000000000006
3.0,18.532,21.269000000000002
4.0,11.655,44.924
3.0,9.345,43.800000000000004
5.0,14.15,69.46600000000001
4.0,13.655,39.801
4.0,22.568,44.924
4.0,7.813,53.145
5.0,19.033,69.46600000000001
5.0,7.413,53.456
4.0,28.281,44.924
0.0,19.895,0.0
0.0,4.623,0.0
0.0,6.003,0.0
0.0,6.36,0.0
0.0,26.402,0.0
1.0,8.096,4.623
1.0,8.532,6.003
0.0,9.698,0.0
0.0,5.13,0.0
2.0,23.903,12.719000000000001
1.0,19.281,6.003
1.0,24.203,9.698
1.0,10.282,5.13
2.0,13.63,12.719000000000001
2.0,10.536,25.284
1.0,13.93,9.698
2.0,7.67,15.411999999999999
2.0,21.103,12.719000000000001
2.0,3.062,25.284
2.0,7.806,23.628
3.0,3.321,23.082
2.0,18.103,12.719000000000001
3.0,2.712,28.346
2.0,4.806,23.628
4.0,23.019,26.403000000000002
2.0,11.504,12.719000000000001
3.0,26.019,28.346
3.0,23.74,28.434
4.0,9.836,26.403000000000002
3.0,26.971,24.223
3.0,11.888,28.346
4.0,26.98,52.174
5.0,24.391,36.239000000000004
3.0,13.064,24.223
4.0,24.491,40.234
4.0,13.073,52.174
5.0,20.657,36.239000000000004
4.0,5.566,37.287
4.0,20.757,40.234
5.0,6.331,65.247
0.0,8.857,0.0
0.0,9.304,0.0
0.0,4.883,0.0
0.0,16.991,0.0
1.0,8.094,8.857
0.0,13.451,0.0
1.0,8.531,4.883
0.0,22.708,0.0
2.0,4.392,16.951
0.0,16.823,0.0
2.0,4.038,13.414000000000001
0.0,24.843,0.0
3.0,29.262,21.343
0.0,30.27,0.0
3.0,29.278,17.452
0.0,4.721,0.0
3.0,13.002,21.343
1.0,31.283,30.27
3.0,13.194,17.452
1.0,31.362,4.721
4.0,30.078,34.345
1.0,11.694,30.27
4.0,29.616,30.646
1.0,11.685,4.721
4.0,19.258,34.345
2.0,13.365,41.964
4.0,18.796,30.646
2.0,13.356,16.406
4.0,26.487,34.345
3.0,8.167,55.329
4.0,26.825,30.646
3.0,8.388,29.762
4.0,23.731,34.345
4.0,9.924,63.496
4.0,23.269,30.646
4.0,9.65,38.15
4.0,8.783,34.345
5.0,23.53,73.42
4.0,8.321,30.646
5.0,23.909,47.8
0.0,22.869,0.0
0.0,14.479,0.0
0.0,10.545,0.0
0.0,9.189,0.0
0.0,4.508,0.0
1.0,22.677,14.479
0.0,21.382,0.0
1.0,22.86,9.189
1.0,20.106,4.508
1.0,2.821,14.479
1.0,19.815,21.382
1.0,2.962,9.189
1.0,5.386,4.508
2.0,17.74,17.3
1.0,5.323,21.382
2.0,17.631,12.151
2.0,23.464,9.894
2.0,10.807,17.3
2.0,23.348,26.705000000000002
2.0,10.916,12.151
2.0,16.461,9.894
3.0,10.681,28.107
2.0,16.082,26.705000000000002
3.0,10.44,23.067
3.0,3.904,26.354999999999997
3.0,12.137,28.107
2.0,12.729,26.705000000000002
4.0,3.449,33.507
4.0,3.847,30.258999999999997
3.0,13.981,28.107
2.0,14.207,26.705000000000002
5.0,4.001,36.955999999999996
5.0,13.543,34.105999999999995
3.0,15.857,28.107
2.0,10.327,26.705000000000002
6.0,13.174,40.956999999999994
5.0,14.696,34.105999999999995
4.0,4.099,43.964
3.0,4.798,37.032000000000004
6.0,14.327,40.956999999999994
0.0,3.15,0.0
0.0,11.051,0.0
0.0,17.012,0.0
0.0,4.007,0.0
1.0,18.391,3.15
0.0,22.869,0.0
0.0,4.508,0.0
1.0,18.294,4.007
2.0,24.524,21.540999999999997
0.0,5.13,0.0
1.0,24.382,4.508
1.0,6.021,4.007
2.0,13.692,21.540999999999997
1.0,18.779,5.13
1.0,13.633,4.508
2.0,18.338,10.027999999999999
3.0,12.62,35.233
1.0,7.671,5.13
2.0,12.146,18.141
2.0,8.03,10.027999999999999
3.0,20.613,35.233
2.0,26.303,12.801
2.0,20.387,18.141
3.0,26.636,18.058
3.0,12.789,35.233
3.0,31.403,39.104
3.0,31.19,38.528
3.0,11.09,18.058
4.0,25.453,48.022
3.0,15.227,39.104
3.0,15.813,38.528
4.0,25.615,29.148
4.0,21.862,48.022
4.0,10.563,54.331
4.0,10.425,54.341
4.0,22.024,29.148
4.0,18.899,48.022
5.0,8.495,64.894
5.0,8.831,64.766
4.0,19.061,29.148
0.0,12.093,0.0
0.0,13.883,0.0
0.0,22.71,0.0
0.0,24.171,0.0
1.0,9.433,12.093
0.0,4.233,0.0
1.0,9.551,22.71
0.0,14.52,0.0
1.0,22.486,12.093
1.0,14.387,4.233
1.0,22.769,22.71
1.0,14.554,14.52
1.0,29.299,12.093
2.0,6.868,18.62
1.0,29.582,22.71
2.0,6.838,29.073999999999998
1.0,5.583,12.093
3.0,24.032,25.488
1.0,5.7,22.71
3.0,23.682,35.912
2.0,4.765,17.676000000000002
3.0,19.558,25.488
2.0,4.103,28.41
3.0,19.208,35.912
3.0,8.022,22.441000000000003
3.0,25.83,25.488
3.0,8.758,32.513
3.0,25.48,35.912
4.0,1.241,30.463
3.0,25.925,25.488
4.0,1.574,41.271
3.0,25.575,35.912
5.0,7.044,31.704
3.0,19.28,25.488
5.0,7.035,42.845
3.0,18.93,35.912
6.0,13.401,38.748
3.0,7.651,25.488
6.0,13.97,49.879999999999995
3.0,8.001,35.912
0.0,22.086,0.0
0.0,5.794,0.0
0.0,15.405,0.0
0.0,16.56,0.0
0.0,15.349,0.0
1.0,28.689,5.794
1.0,28.73,15.405
0.0,18.253,0.0
1.0,28.831,15.349
1.0,14.668,5.794
1.0,14.626,15.405
1.0,28.835,18.253
1.0,23.947,15.349
2.0,7.518,20.462
2.0,7.397,30.031
1.0,23.951,18.253
1.0,16.797,15.349
3.0,21.579,27.98
3.0,20.887,37.428
1.0,17.0,18.253
2.0,14.13,32.146
3.0,14.203,27.98
3.0,13.595,37.428
2.0,14.296,35.253
3.0,14.078,46.276
3.0,21.709,27.98
3.0,21.018,37.428
3.0,13.873,49.549
3.0,11.3,46.276
4.0,8.651,49.689
3.0,14.93,37.428
4.0,8.013,63.422
3.0,6.649,46.276
5.0,5.116,58.34
3.0,12.633,37.428
5.0,5.419,71.435
3.0,4.152,46.276
6.0,7.172,63.456
3.0,16.807,37.428
6.0,7.11,76.854
0.0,8.251,0.0
0.0,4.007,0.0
0.0,16.336,0.0
0.0,5.251,0.0
0.0,20.069,0.0
1.0,17.965,4.007
0.0,10.897,0.0
1.0,18.448,5.251
0.0,13.345,0.0
2.0,19.695,21.972
1.0,19.441,10.897
1.0,13.716,5.251
1.0,17.315,13.345
2.0,2.704,21.972
1.0,2.45,10.897
2.0,17.146,18.967
1.0,30.817,13.345
3.0,16.255,24.676000000000002
2.0,16.601,13.347000000000001
2.0,30.208,18.967
1.0,17.15,13.345
4.0,19.757,40.931
3.0,19.358,29.948
2.0,16.981,18.967
2.0,14.051,30.494999999999997
4.0,20.462,40.931
3.0,19.8,29.948
3.0,13.597,35.948
3.0,18.835,44.546
4.0,4.845,40.931
3.0,4.654,29.948
4.0,18.83,49.545
3.0,6.141,44.546
5.0,21.278,45.775999999999996
4.0,21.52,34.602000000000004
4.0,5.854,49.545
4.0,19.354,50.687
5.0,7.1,45.775999999999996
4.0,7.624,34.602000000000004
5.0,19.306,55.399
0.0,9.98,0.0
0.0,12.776,0.0
0.0,22.838,0.0
0.0,13.541,0.0
1.0,22.415,9.98
0.0,10.537,0.0
0.0,14.836,0.0
1.0,22.448,13.541
1.0,12.85,9.98
1.0,28.547,10.537
1.0,28.718,14.836
1.0,12.629,13.541
2.0,9.648,22.83
1.0,19.464,10.537
1.0,19.635,14.836
2.0,9.474,26.17
3.0,11.319,32.477999999999994
1.0,16.626,10.537
1.0,16.497,14.836
3.0,11.136,35.644000000000005
3.0,11.45,32.477999999999994
2.0,13.492,27.163000000000004
2.0,13.076,31.333
3.0,11.433,35.644000000000005
4.0,10.844,43.928
2.0,4.219,27.163000000000004
3.0,10.358,44.409
3.0,10.657,35.644000000000005
4.0,12.272,43.928
3.0,3.875,31.382000000000005
3.0,11.786,44.409
4.0,4.08,46.301
4.0,8.047,43.928
4.0,11.856,35.257000000000005
3.0,7.933,44.409
5.0,12.334,50.381
5.0,15.305,51.974999999999994
4.0,5.631,35.257000000000005
4.0,15.376,52.342
5.0,5.185,50.381
0.0,25.905,0.0
0.0,18.253,0.0
0.0,20.689,0.0
0.0,23.956,0.0
0.0,9.225,0.0
1.0,21.301,18.253
1.0,20.951,20.689
0.0,15.425,0.0
1.0,8.251,9.225
1.0,22.77,18.253
1.0,22.42,20.689
1.0,8.138,15.425
2.0,13.436,17.476
1.0,9.616,18.253
1.0,9.266,20.689
2.0,12.891,23.563000000000002
2.0,12.505,17.476
2.0,13.233,27.869
2.0,13.154,29.955
2.0,12.25,23.563000000000002
3.0,13.246,29.981
2.0,10.001,27.869
2.0,9.698,29.955
3.0,13.701,35.813
3.0,5.507,29.981
3.0,11.322,37.87
3.0,11.118,39.653
3.0,5.962,35.813
4.0,6.275,35.488
3.0,8.746,37.87
3.0,8.542,39.653
4.0,6.692,41.775000000000006
5.0,10.68,41.763
3.0,11.358,37.87
3.0,11.355,39.653
5.0,11.209,48.467000000000006
5.0,14.93,41.763
4.0,25.301,49.227999999999994
4.0,25.943,51.007999999999996
5.0,14.401,48.467000000000006
0.0,12.025,0.0
0.0,14.836,0.0
0.0,31.881,0.0
0.0,30.489,0.0
1.0,26.612,12.025
0.0,30.037,0.0
1.0,26.828,31.881
0.0,8.4,0.0
1.0,23.438,12.025
1.0,16.255,30.037
1.0,23.488,31.881
1.0,16.305,8.4
1.0,10.432,12.025
2.0,13.442,46.292
1.0,10.482,31.881
2.0,13.211,24.705
2.0,11.714,22.457
2.0,13.528,46.292
2.0,11.448,42.363
2.0,14.386,24.705
3.0,7.818,34.171
2.0,14.31,46.292
2.0,5.722,42.363
3.0,8.239,39.090999999999994
4.0,9.587,41.989
2.0,16.535,46.292
3.0,9.553,48.085
3.0,4.153,39.090999999999994
5.0,17.375,51.57599999999999
2.0,2.954,46.292
3.0,15.362,48.085
4.0,17.151,43.24399999999999
5.0,9.238,51.57599999999999
3.0,8.971,49.246
4.0,9.437,63.447
4.0,9.013,43.24399999999999
5.0,11.186,51.57599999999999
4.0,5.373,58.217
4.0,6.579,63.447
5.0,5.511,52.25699999999999
0.0,19.91,0.0
0.0,16.75,0.0
0.0,5.403,0.0
0.0,6.28,0.0
0.0,17.578,0.0
1.0,8.463,16.75
1.0,8.386,5.403
0.0,11.936,0.0
0.0,6.851,0.0
2.0,12.791,25.213
2.0,13.203,13.788999999999998
0.0,18.759,0.0
1.0,13.68,6.851
2.0,3.266,25.213
3.0,13.71,26.991999999999997
0.0,14.912,0.0
1.0,6.908,6.851
3.0,20.112,28.479
3.0,6.937,26.991999999999997
1.0,19.871,14.912
2.0,24.727,13.759
3.0,19.383,28.479
4.0,24.706,33.928999999999995
1.0,19.365,14.912
2.0,27.737,13.759
4.0,11.954,47.861999999999995
4.0,27.757,33.928999999999995
2.0,12.071,34.277
2.0,16.192,13.759
5.0,25.703,59.815999999999995
4.0,16.212,33.928999999999995
3.0,25.47,46.348
3.0,21.47,29.951
5.0,10.099,59.815999999999995
5.0,20.987,50.14099999999999
3.0,9.837,46.348
3.0,2.302,29.951
6.0,21.557,69.91499999999999
5.0,2.268,50.14099999999999
4.0,21.43,56.185
0.0,12.735,0.0
0.0,3.7,0.0
0.0,11.23,0.0
0.0,26.695,0.0
0.0,13.756,0.0
1.0,23.378,3.7
1.0,23.833,11.23
0.0,3.15,0.0
1.0,8.878,13.756
1.0,20.045,3.7
1.0,19.452,11.23
1.0,8.508,3.15
2.0,10.228,22.634
1.0,10.371,3.7
1.0,9.626,11.23
2.0,9.969,11.658
2.0,18.402,22.634
2.0,11.094,14.071000000000002
2.0,11.294,20.856
2.0,18.143,11.658
2.0,6.195,22.634
3.0,14.475,25.165
3.0,14.924,32.150000000000006
2.0,6.171,11.658
3.0,13.282,28.829
3.0,7.544,25.165
3.0,7.992,32.150000000000006
3.0,13.499,17.829
3.0,9.88,28.829
4.0,23.083,32.708999999999996
4.0,23.308,40.142
3.0,9.663,17.829
4.0,27.972,38.709
4.0,12.159,32.708999999999996
4.0,11.933,40.142
4.0,27.953,27.492
4.0,10.052,38.709
5.0,18.509,44.867999999999995
5.0,18.885,52.075
4.0,10.033,27.492
0.0,13.016,0.0
0.0,4.473,0.0
0.0,16.911,0.0
0.0,6.728,0.0
0.0,27.429,0.0
1.0,14.437,4.473
0.0,4.171,0.0
1.0,14.337,6.728
0.0,17.585,0.0
2.0,16.442,18.91
1.0,16.188,4.171
1.0,7.022,6.728
1.0,13.794,17.585
2.0,9.982,18.91
1.0,9.728,4.171
2.0,13.76,13.75
2.0,8.879,31.379
2.0,2.841,18.91
2.0,8.52,13.899000000000001
2.0,13.546,13.75
2.0,7.628,31.379
3.0,4.337,21.751
3.0,5.015,22.419
2.0,16.957,13.75
2.0,3.615,31.379
4.0,8.462,26.088
4.0,7.805,27.434
2.0,17.119,13.75
3.0,13.872,34.994
4.0,13.363,26.088
5.0,14.101,35.239000000000004
2.0,3.62,13.75
3.0,6.633,34.994
5.0,9.975,39.451
5.0,6.904,35.239000000000004
3.0,9.999,17.37
4.0,11.385,41.627
5.0,2.991,39.451
5.0,16.763,35.239000000000004
4.0,11.392,27.369
0.0,10.07,0.0
0.0,3.851,0.0
0.0,13.88,0.0
0.0,12.924,0.0
0.0,16.631,0.0
1.0,7.146,3.851
0.0,18.241,0.0
1.0,6.73,12.924
0.0,9.801,0.0
2.0,26.186,10.997
0.0,11.798,0.0
2.0,26.548,19.654
1.0,28.988,9.801
2.0,12.027,10.997
1.0,28.925,11.798
2.0,11.789,19.654
1.0,3.554,9.801
3.0,27.913,23.024
1.0,3.616,11.798
3.0,27.829,31.442999999999998
2.0,13.625,13.355
3.0,25.071,23.024
2.0,13.671,15.414
3.0,24.987,31.442999999999998
3.0,15.659,26.98
3.0,15.228,23.024
3.0,16.301,29.085
3.0,15.144,31.442999999999998
3.0,3.918,26.98
4.0,16.286,38.252
4.0,16.531,45.385999999999996
3.0,26.595,31.442999999999998
4.0,9.652,30.898
4.0,21.846,38.252
4.0,21.801,45.385999999999996
4.0,9.302,58.038
5.0,13.915,40.55
4.0,13.706,38.252
4.0,13.661,45.385999999999996
5.0,14.291,67.34
0.0,15.66,0.0
0.0,7.977,0.0
0.0,4.171,0.0
0.0,10.897,0.0
0.0,22.086,0.0
1.0,26.924,7.977
1.0,26.708,4.171
0.0,21.896,0.0
1.0,24.082,22.086
1.0,7.701,7.977
1.0,7.485,4.171
1.0,24.174,21.896
1.0,13.696,22.086
2.0,13.596,15.678
2.0,13.133,11.656
1.0,13.787,21.896
1.0,23.282,22.086
3.0,9.837,29.274
3.0,10.278,24.789
1.0,23.374,21.896
1.0,12.198,22.086
4.0,16.536,39.111000000000004
4.0,16.069,35.067
1.0,12.277,21.896
2.0,11.113,34.284
4.0,6.651,39.111000000000004
4.0,6.678,35.067
2.0,10.638,34.173
2.0,3.071,34.284
5.0,8.342,45.762
5.0,8.516,41.745
2.0,2.845,34.173
3.0,22.981,37.355
5.0,14.268,45.762
5.0,14.094,41.745
3.0,22.306,37.018
4.0,19.962,60.336
5.0,6.987,45.762
5.0,7.161,41.745
4.0,19.773,59.324
0.0,13.704,0.0
0.0,9.216,0.0
0.0,11.028,0.0
0.0,11.118,0.0
0.0,7.949,0.0
1.0,19.485,9.216
1.0,19.498,11.028
0.0,22.56,0.0
1.0,21.26,7.949
1.0,5.691,9.216
2.0,20.898,30.526000000000003
0.0,16.75,0.0
1.0,27.066,7.949
2.0,25.081,14.907
2.0,26.704,30.526000000000003
1.0,25.128,16.75
2.0,34.319,35.015
2.0,12.41,14.907
2.0,15.083,30.526000000000003
2.0,34.898,41.878
2.0,8.645,35.015
3.0,31.598,27.317
3.0,31.341,45.609
2.0,8.554,41.878
3.0,19.823,43.66
3.0,11.941,27.317
3.0,11.684,45.609
3.0,20.136,50.432
3.0,11.133,43.66
4.0,14.118,39.258
4.0,13.882,57.293
3.0,11.098,50.432
4.0,4.841,54.79299999999999
4.0,14.36,39.258
4.0,14.124,57.293
4.0,4.661,61.53
5.0,4.708,59.63399999999999
4.0,12.378,39.258
4.0,12.141,57.293
5.0,4.778,66.191
0.0,2.602,0.0
0.0,11.523,0.0
0.0,5.924,0.0
0.0,10.07,0.0
1.0,9.218,2.602
0.0,10.545,0.0
1.0,9.971,5.924
0.0,19.431,0.0
2.0,9.961,11.82
0.0,8.295,0.0
2.0,10.423,15.895
0.0,9.696,0.0
2.0,20.729,11.82
1.0,10.993,8.295
2.0,21.191,15.895
1.0,11.009,9.696
2.0,29.575,11.82
2.0,19.338,19.288
2.0,29.912,15.895
2.0,19.707,20.705
2.0,23.983,11.82
3.0,5.821,38.626000000000005
2.0,24.321,15.895
3.0,5.721,40.412
2.0,20.134,11.82
4.0,3.821,44.447
2.0,20.472,15.895
4.0,4.383,46.132999999999996
2.0,8.442,11.82
5.0,17.204,48.268
2.0,7.98,15.895
5.0,16.776,50.516
3.0,15.263,20.262
5.0,15.577,48.268
3.0,15.662,23.875
5.0,14.944,50.516
4.0,5.411,35.525
5.0,9.945,48.268
4.0,5.328,39.537
5.0,9.312,50.516
0.0,5.984,0.0
0.0,18.371,0.0
0.0,17.069,0.0
0.0,18.377,0.0
1.0,23.557,5.984
0.0,16.823,0.0
1.0,23.92,17.069
0.0,7.801,0.0
1.0,9.093,5.984
1.0,19.259,16.823
1.0,9.455,17.069
1.0,19.487,7.801
2.0,12.218,15.077
1.0,11.703,16.823
2.0,12.062,26.524
1.0,11.99,7.801
2.0,12.762,15.077
2.0,13.94,28.526
2.0,12.317,26.524
2.0,13.545,19.791
3.0,10.944,27.839
2.0,20.884,28.526
2.0,21.106,26.524
3.0,10.864,33.336
4.0,5.031,38.783
2.0,20.09,28.526
2.0,18.467,26.524
4.0,4.84,44.2
5.0,15.128,43.814
2.0,10.938,28.526
2.0,3.406,26.524
5.0,15.187,49.040000000000006
5.0,7.697,43.814
3.0,9.103,39.464
3.0,9.515,29.93
5.0,7.556,49.040000000000006
5.0,12.077,43.814
4.0,12.234,48.567
4.0,12.381,39.445
5.0,11.936,49.040000000000006
0.0,16.634,0.0
0.0,6.36,0.0
0.0,3.202,0.0
0.0,9.55,0.0
0.0,7.171,0.0
1.0,15.258,6.36
1.0,15.036,3.202
0.0,14.586,0.0
1.0,24.102,7.171
1.0,8.624,6.36
1.0,8.846,3.202
1.0,23.915,14.586
1.0,9.525,7.171
2.0,14.753,14.984000000000002
2.0,14.836,12.048
1.0,9.337,14.586
2.0,16.699,16.696
2.0,9.608,14.984000000000002
2.0,9.691,12.048
2.0,16.907,23.923000000000002
2.0,10.272,16.696
3.0,19.853,24.592000000000002
3.0,19.699,21.739
2.0,10.275,23.923000000000002
3.0,16.14,26.968000000000004
3.0,10.894,24.592000000000002
3.0,10.841,21.739
3.0,16.331,34.198
3.0,11.699,26.968000000000004
4.0,26.788,35.486000000000004
4.0,26.809,32.58
3.0,11.59,34.198
4.0,16.256,38.667
4.0,20.143,35.486000000000004
4.0,20.123,32.58
4.0,15.994,45.788
4.0,23.884,38.667
5.0,12.436,55.629000000000005
5.0,12.583,52.703
4.0,23.652,45.788
0.0,30.434,0.0
0.0,28.224,0.0
0.0,4.721,0.0
0.0,19.59,0.0
0.0,5.591,0.0
1.0,24.493,28.224
1.0,24.622,4.721
0.0,15.66,0.0
1.0,5.383,5.591
1.0,20.759,28.224
1.0,20.889,4.721
1.0,6.161,15.66
2.0,20.812,10.974
1.0,2.164,28.224
1.0,2.335,4.721
2.0,20.671,21.820999999999998
2.0,19.128,10.974
2.0,8.655,30.388
2.0,8.593,7.056
2.0,19.269,21.820999999999998
2.0,10.168,10.974
3.0,17.757,39.043
3.0,18.005,15.649000000000001
2.0,10.026,21.820999999999998
3.0,13.764,21.142
3.0,7.437,39.043
3.0,7.686,15.649000000000001
3.0,14.226,31.846999999999998
3.0,12.342,21.142
4.0,25.763,46.48
4.0,25.866,23.335
3.0,11.88,31.846999999999998
4.0,22.52,33.484
4.0,4.32,46.48
4.0,4.423,23.335
4.0,22.673,43.727
4.0,15.203,33.484
5.0,8.881,50.8
5.0,8.636,27.758000000000003
4.0,15.356,43.727
0.0,21.041,0.0
0.0,18.241,0.0
0.0,3.299,0.0
0.0,8.1,0.0
0.0,9.651,0.0
1.0,13.639,18.241
1.0,14.334,3.299
0.0,13.337,0.0
1.0,11.461,9.651
1.0,16.626,18.241
1.0,17.073,3.299
1.0,11.461,13.337
2.0,16.873,21.112000000000002
1.0,25.664,18.241
1.0,26.359,3.299
2.0,16.86,24.798000000000002
3.0,14.769,37.985
1.0,11.505,18.241
1.0,12.053,3.299
3.0,14.698,41.658
3.0,31.963,37.985
2.0,17.424,29.746000000000002
2.0,17.619,15.352
3.0,31.893,41.658
3.0,14.918,37.985
3.0,25.206,47.17
3.0,25.756,32.971000000000004
3.0,14.948,41.658
4.0,2.471,52.903
3.0,27.572,47.17
3.0,28.122,32.971000000000004
4.0,2.313,56.606
5.0,32.512,55.373999999999995
3.0,11.604,47.17
3.0,12.154,32.971000000000004
5.0,32.116,58.919000000000004
5.0,25.313,55.373999999999995
4.0,8.48,58.774
4.0,8.206,45.125
5.0,24.916,58.919000000000004
0.0,10.792,0.0
0.0,13.128,0.0
0.0,6.566,0.0
0.0,10.289,0.0
1.0,13.294,10.792
0.0,23.162,0.0
1.0,12.918,6.566
0.0,3.0,0.0
2.0,13.433,24.086
0.0,21.382,0.0
1.0,8.39,6.566
1.0,14.161,3.0
3.0,14.113,37.519
0.0,13.8,0.0
2.0,14.008,14.956
1.0,9.662,3.0
3.0,11.511,37.519
1.0,2.814,13.8
2.0,11.406,14.956
2.0,2.323,12.662
3.0,13.38,37.519
2.0,3.875,16.614
2.0,13.275,14.956
3.0,3.72,14.985000000000001
3.0,6.788,37.519
3.0,9.336,20.489
2.0,7.034,14.956
4.0,8.944,18.705000000000002
3.0,21.097,37.519
4.0,15.402,29.825000000000003
3.0,15.864,21.99
4.0,10.615,18.705000000000002
3.0,26.445,37.519
5.0,15.435,45.227000000000004
3.0,20.011,21.99
5.0,15.506,29.32
4.0,20.463,63.964
5.0,16.516,45.227000000000004
4.0,20.961,42.001
5.0,16.587,29.32
0.0,11.714,0.0
0.0,7.596,0.0
0.0,19.448,0.0
0.0,9.981,0.0
0.0,11.033,0.0
1.0,14.006,7.596
0.0,11.936,0.0
1.0,13.947,9.981
1.0,9.647,11.033
1.0,20.952,7.596
1.0,9.806,11.936
1.0,20.894,9.981
2.0,19.835,20.68
1.0,8.112,7.596
2.0,19.535,21.741999999999997
1.0,8.466,9.981
2.0,19.941,20.68
2.0,5.928,15.708
2.0,20.241,21.741999999999997
2.0,6.328,18.447
2.0,23.616,20.68
3.0,3.654,21.636
2.0,23.916,21.741999999999997
3.0,3.808,24.775
2.0,23.419,20.68
4.0,4.98,25.29
2.0,23.719,21.741999999999997
4.0,5.254,28.583
2.0,26.545,20.68
5.0,10.78,30.27
2.0,26.245,21.741999999999997
5.0,10.726,33.836999999999996
2.0,8.471,20.68
6.0,30.039,41.05
2.0,8.771,21.741999999999997
6.0,30.338,44.562999999999995
3.0,18.202,29.151
6.0,13.73,41.05
3.0,18.988,30.512999999999998
6.0,14.029,44.562999999999995
0.0,23.348,0.0
0.0,14.502,0.0
0.0,8.401,0.0
0.0,23.962,0.0
0.0,19.87,0.0
1.0,3.509,14.502
1.0,3.568,8.401
0.0,20.112,0.0
0.0,3.7,0.0
2.0,19.051,18.011
2.0,19.051,11.969
0.0,4.7,0.0
1.0,22.321,3.7
2.0,9.056,18.011
2.0,9.056,11.969
1.0,22.109,4.7
1.0,20.025,3.7
3.0,5.174,27.067
3.0,4.952,21.025
1.0,19.812,4.7
1.0,14.397,3.7
4.0,6.516,32.241
4.0,7.153,25.976999999999997
1.0,14.185,4.7
2.0,17.236,18.097
4.0,19.32,32.241
4.0,19.584,25.976999999999997
2.0,17.27,18.885
3.0,25.796,35.333
4.0,8.507,32.241
4.0,7.871,25.976999999999997
3.0,25.962,36.155
3.0,17.069,35.333
5.0,24.655,40.748
5.0,24.513,33.848
3.0,17.235,36.155
4.0,13.513,52.402
5.0,13.873,40.748
5.0,13.732,33.848
4.0,13.508,53.39
0.0,8.169,0.0
0.0,15.928,0.0
0.0,4.949,0.0
0.0,15.745,0.0
1.0,20.734,8.169
0.0,9.696,0.0
1.0,20.892,4.949
0.0,6.936,0.0
1.0,10.614,8.169
1.0,14.098,9.696
1.0,10.773,4.949
1.0,13.936,6.936
2.0,5.404,18.783
1.0,13.984,9.696
2.0,5.097,15.722
1.0,13.822,6.936
3.0,10.241,24.187
1.0,18.226,9.696
3.0,9.886,20.819
1.0,18.188,6.936
3.0,18.654,24.187
2.0,24.425,27.921999999999997
3.0,18.009,20.819
2.0,24.404,25.124
4.0,23.795,42.841
2.0,1.521,27.921999999999997
4.0,23.712,38.828
2.0,1.471,25.124
4.0,15.701,42.841
3.0,19.825,29.442999999999998
4.0,15.618,38.828
3.0,20.517,26.595
4.0,18.289,42.841
4.0,13.417,49.268
4.0,18.207,38.828
4.0,13.817,47.111999999999995
4.0,13.617,42.841
5.0,4.249,62.685
4.0,13.534,38.828
5.0,5.026,60.928999999999995
0.0,12.061,0.0
0.0,7.949,0.0
0.0,3.0,0.0
0.0,19.602,0.0
0.0,8.956,0.0
1.0,10.946,7.949
1.0,11.287,3.0
0.0,8.857,0.0
1.0,7.028,8.956
1.0,13.744,7.949
1.0,14.003,3.0
1.0,6.554,8.857
2.0,13.04,15.983999999999998
1.0,8.454,7.949
1.0,8.796,3.0
2.0,13.565,15.411
2.0,10.418,15.983999999999998
2.0,5.176,16.403
2.0,4.951,11.796
2.0,10.944,15.411
2.0,20.784,15.983999999999998
3.0,12.65,21.579
3.0,12.824,16.747
2.0,20.838,15.411
2.0,18.766,15.983999999999998
4.0,4.173,34.229
4.0,3.519,29.570999999999998
2.0,18.82,15.411
2.0,6.207,15.983999999999998
5.0,22.423,38.402
5.0,22.176,33.089999999999996
2.0,5.433,15.411
3.0,23.945,22.191
5.0,11.681,38.402
5.0,12.135,33.089999999999996
3.0,24.166,20.844
3.0,5.983,22.191
6.0,29.625,50.083
